InvoiceNo,CustomerID,CustomerName,ProductID,ProductName, UnitPrice ,Quantity,InvoiceDate
INV_968524,CUST_1431,William Moreno,PROD_b7d8e041,Jodhveer Area Rug Washable Rug Non-Slip Backing Indoor Rugs, $38.35 ,1,3/31/2026
INV_972655,CUST_1455,Martin Hughes,PROD_aaf8a92a,Izola Oriental Indoor/Outdoor Area Rug, $180.53 ,1,3/31/2026
INV_628313,CUST_1185,Craig Morrison,PROD_7cb7c01e,Achilles Cream/Gray Rug, $115.30 ,1,3/31/2026
INV_109958,CUST_1206,Stacey Arias,PROD_cb6ebe0a,Harjot Medium Rug, $154.03 ,1,3/31/2026
INV_757711,CUST_1101,David Grant,PROD_fd0cd8cf,Non-Slip Washable Stain Resistant Area Rug For Living Room Bedroom Dining Room, $99.86 ,1,3/31/2026
INV_445429,CUST_1489,Julie Wilson,PROD_68bfe17c,Adrihana Machine Woven Abstract Area Rug, $229.56 ,2,4/1/2026
INV_112653,CUST_1255,Gina Mcmillan,PROD_ffc555c6,"Azelhurst 7'8"" X 10' Area Rug", $641.25 ,1,4/1/2026
INV_585188,CUST_1046,Sandra Aguilar,PROD_03310af2,"Dylanton 7'8"" X 10' Area Rug", $470.32 ,2,4/1/2026
INV_696856,CUST_1405,Courtney Wright,PROD_b7d8e041,Jodhveer Area Rug Washable Rug Non-Slip Backing Indoor Rugs, $39.96 ,1,4/1/2026
INV_976042,CUST_1047,Rebecca Valencia,PROD_a39a8d2b,Rinoa Indoor / Outdoor Rug, $206.17 ,1,4/1/2026
INV_523927,CUST_1173,Cindy Barnes,PROD_819dccdf,Paint Chip Blue Machine Washable Rug, $36.41 ,1,4/1/2026
INV_413735,CUST_1340,Erin Cook,PROD_aaf8a92a,Izola Oriental Indoor/Outdoor Area Rug, $180.07 ,1,4/1/2026
INV_185965,CUST_1126,Evelyn Garcia,PROD_3a8f5324,"Lisgrove 7'8"" X 10' Area Rug", $629.61 ,5,4/1/2026
INV_261638,CUST_1043,Michelle Harris,PROD_28b95f59,Mendota Geometric Tan Indoor/Outdoor Area Rug, $146.06 ,1,4/1/2026
INV_189110,CUST_1359,Harold Ellis,PROD_aaf8a92a,Izola Oriental Indoor/Outdoor Area Rug, $187.55 ,2,4/1/2026
INV_436241,CUST_1421,Krista Davis,PROD_a0eaf6eb,Tomas Chevron Rug Dark Blue/Gray Indoor/Outdoor Area Rug, $88.64 ,1,4/1/2026
INV_863934,CUST_1019,Linda Burns,PROD_96a0055d,Loloi Botanical Ivory / Multi Area Rug, $32.77 ,1,4/2/2026
INV_760047,CUST_1091,Jason Peters,PROD_7781fd4a,Oriental Indoor Rug, $235.87 ,1,4/2/2026
INV_500156,CUST_1348,Matthew Williams,PROD_81ed29d6,Soft Washable Vintage Distressed Beige Area Rug with Non-Slip Backing, $130.05 ,1,4/2/2026
INV_185847,CUST_1126,Evelyn Garcia,PROD_0a14d1b3,White Shag Novelty Faux Sheepskin Fur Fluffy Rug, $75.71 ,1,4/2/2026
INV_555426,CUST_1175,Lawrence Perry,PROD_81ed29d6,Soft Washable Vintage Distressed Beige Area Rug with Non-Slip Backing, $139.22 ,1,4/2/2026
INV_682051,CUST_1058,Erika Terry,PROD_3a8f5324,"Lisgrove 7'8"" X 10' Area Rug", $657.54 ,1,4/2/2026
INV_754319,CUST_1210,Lisa Henderson,PROD_89c6f605,Washable Oriental  Area Rugs Non slip Green Rugs, $20.56 ,1,4/3/2026
INV_503951,CUST_1047,Rebecca Valencia,PROD_86d6a4e7,"Eldonmore 7'8"" X 10' Area Rug", $719.90 ,1,4/3/2026
INV_709291,CUST_1496,Michael Sims,PROD_fd0cd8cf,Non-Slip Washable Stain Resistant Area Rug For Living Room Bedroom Dining Room, $100.40 ,1,4/3/2026
INV_921945,CUST_1243,Travis Wise,PROD_03310af2,"Dylanton 7'8"" X 10' Area Rug", $448.33 ,2,4/4/2026
INV_285793,CUST_1497,James Chapman,PROD_94b9189a,Enciso Machine Woven Stain Resistant Indoor/Outdoor Area Rug, $64.07 ,5,4/4/2026
INV_356600,CUST_1226,Heidi Owen,PROD_15009179,Maust Sunshine Rainbow Shag Rug, $111.09 ,1,4/4/2026
INV_334639,CUST_1331,Henry Pugh MD,PROD_289ed9b0,Ankita Bordered Jute Area Rug, $335.80 ,1,4/4/2026
INV_710948,CUST_1112,Robert Costa,PROD_9360ae59,Botanical Modern Machine Washable Floral Indoor Oriental Performance Area Rug, $112.81 ,1,4/4/2026
INV_993395,CUST_1354,Christopher Moore,PROD_20bbb110,Ainswick Memory Foam Large Rug, $580.96 ,1,4/4/2026
INV_901215,CUST_1483,Rebekah Greene,PROD_fd0cd8cf,Non-Slip Washable Stain Resistant Area Rug For Living Room Bedroom Dining Room, $99.16 ,1,4/4/2026
INV_417508,CUST_1494,Jeffrey Jordan,PROD_1b747b15,"Bachby 5'3"" X 7' Area Rug", $163.60 ,1,4/5/2026
INV_674334,CUST_1180,Thomas Atkins,PROD_9360ae59,Botanical Modern Machine Washable Floral Indoor Oriental Performance Area Rug, $119.67 ,2,4/5/2026
INV_215695,CUST_1471,Samantha Robertson,PROD_03533587,Hand Hooked Wool Oriental Indoor Rug, $51.75 ,1,4/5/2026
INV_701755,CUST_1290,Jennifer Velasquez,PROD_ffc555c6,"Azelhurst 7'8"" X 10' Area Rug", $697.71 ,1,4/5/2026
INV_191962,CUST_1341,Ernest Oconnell,PROD_db0bc388,Waikiki Blue Indoor/Outdoor Rug, $142.07 ,1,4/5/2026
INV_295760,CUST_1016,Patricia Peterson,PROD_3b59c0ac,Seraphine Coastal Flatweave Navy Indoor /  Outdoor Area Rug, $72.91 ,1,4/5/2026
INV_622355,CUST_1095,Tiffany Vaughn,PROD_81ed29d6,Soft Washable Vintage Distressed Beige Area Rug with Non-Slip Backing, $129.29 ,2,4/6/2026
INV_961476,CUST_1331,Henry Pugh MD,PROD_7cb7c01e,Achilles Cream/Gray Rug, $115.96 ,1,4/6/2026
INV_668573,CUST_1218,Chad Baldwin,PROD_b7d8e041,Jodhveer Area Rug Washable Rug Non-Slip Backing Indoor Rugs, $38.32 ,1,4/6/2026
INV_768507,CUST_1000,Allison Hill,PROD_15009179,Maust Sunshine Rainbow Shag Rug, $115.08 ,1,4/6/2026
INV_245718,CUST_1249,Michelle Lee,PROD_cb6ebe0a,Harjot Medium Rug, $152.10 ,1,4/6/2026
INV_651400,CUST_1032,Carmen Smith,PROD_a6ea231c,Ava-Mary Striped Indoor / Outdoor Rug, $152.54 ,1,4/6/2026
INV_587575,CUST_1220,Matthew Mitchell,PROD_3a8f5324,"Lisgrove 7'8"" X 10' Area Rug", $670.20 ,1,4/7/2026
INV_576849,CUST_1141,Richard Johnson,PROD_89c6f605,Washable Oriental  Area Rugs Non slip Green Rugs, $20.92 ,1,4/7/2026
INV_342128,CUST_1315,Kelly Combs,PROD_68bfe17c,Adrihana Machine Woven Abstract Area Rug, $227.51 ,2,4/7/2026
INV_902448,CUST_1351,Todd Thomas,PROD_b7d8e041,Jodhveer Area Rug Washable Rug Non-Slip Backing Indoor Rugs, $37.38 ,5,4/7/2026
INV_245251,CUST_1427,Danielle Phillips,PROD_a372467d,Leosvel Faux Sheepskin Indoor Rug, $190.72 ,1,4/7/2026
INV_932026,CUST_1102,Joseph Hayes,PROD_ba5eef5e,Gauna Power Loomed Geometric Indoor and Outdoor Rug, $86.92 ,1,4/7/2026
INV_941218,CUST_1465,Sharon Beard,PROD_f6c97a80,Livdon Washable Medium Rug, $164.93 ,1,4/7/2026
INV_216587,CUST_1076,James Elliott,PROD_16a4bedb,Aitken Machine Woven Geometric Indoor and Outdoor Rug, $71.19 ,1,4/8/2026
INV_349433,CUST_1278,David Lopez,PROD_163bd914,Disney Mickey Mouse Tropical Sand Dollar Havana Brown/ Sand Flatweave Indoor/, $216.83 ,5,4/8/2026
INV_646802,CUST_1368,Jeffery Fitzgerald,PROD_89c6f605,Washable Oriental  Area Rugs Non slip Green Rugs, $20.74 ,1,4/8/2026
INV_824016,CUST_1307,Claire Clark,PROD_a372467d,Leosvel Faux Sheepskin Indoor Rug, $193.73 ,1,4/8/2026
INV_833842,CUST_1344,Sandra Jones,PROD_af993edd,"Reversible Waterproof Plastic Straw Outdoor Area Rug for Patio, Camping", $56.89 ,2,4/9/2026
INV_490963,CUST_1268,Jennifer Reed,PROD_7ef65a00,Jules Checkered Area Rug, $130.38 ,1,4/9/2026
INV_725236,CUST_1122,Mary Grimes,PROD_289ed9b0,Ankita Bordered Jute Area Rug, $332.24 ,2,4/9/2026
INV_776838,CUST_1475,Seth Matthews,PROD_819dccdf,Paint Chip Blue Machine Washable Rug, $34.82 ,1,4/9/2026
INV_506145,CUST_1074,Stephanie Freeman,PROD_885c587d,"Paseo Gurseerit All-Weather Flatweave Indoor/Outdoor Area Rug, Brown Black", $91.58 ,1,4/9/2026
INV_168941,CUST_1282,Melissa Brown,PROD_9d77c7b9,Rifle Paper Co. x Loloi Rosa Sky Area Rug, $114.91 ,1,4/10/2026
INV_990136,CUST_1215,James Burgess,PROD_ffc555c6,"Azelhurst 7'8"" X 10' Area Rug", $674.79 ,1,4/10/2026
INV_706204,CUST_1406,Michael Williams,PROD_ffc555c6,"Azelhurst 7'8"" X 10' Area Rug", $697.16 ,2,4/10/2026
INV_424314,CUST_1059,Stephanie Gilbert,PROD_20bbb110,Ainswick Memory Foam Large Rug, $576.19 ,1,4/10/2026
INV_296243,CUST_1166,Bradley Reynolds,PROD_0f472890,Oriental Vintage Machine Washable Non-Slip Dark Green Indoor Area Rug, $134.69 ,5,4/10/2026
INV_817712,CUST_1194,Nathaniel Douglas,PROD_f6c97a80,Livdon Washable Medium Rug, $150.55 ,1,4/10/2026
INV_265416,CUST_1433,Rebecca Kelly,PROD_ffc555c6,"Azelhurst 7'8"" X 10' Area Rug", $661.69 ,2,4/10/2026
INV_376570,CUST_1462,Deanna Bartlett,PROD_049d2289,Valis Faux Sheepskin Indoor Rug, $107.42 ,1,4/10/2026
INV_629298,CUST_1456,Jeremiah Baker,PROD_d02253d6,Lanett Oriental Blue/Gray Area Rug, $100.05 ,2,4/10/2026
INV_956360,CUST_1302,Megan Floyd,PROD_a372467d,Leosvel Faux Sheepskin Indoor Rug, $206.61 ,2,4/10/2026
INV_697935,CUST_1256,Andrew Reeves,PROD_a372467d,Leosvel Faux Sheepskin Indoor Rug, $192.88 ,1,4/10/2026
INV_497073,CUST_1372,Kenneth Farley,PROD_7cb7c01e,Achilles Cream/Gray Rug, $125.39 ,1,4/10/2026
INV_683783,CUST_1419,Amanda Huff,PROD_03310af2,"Dylanton 7'8"" X 10' Area Rug", $478.21 ,1,4/11/2026
INV_838726,CUST_1173,Cindy Barnes,PROD_86d6a4e7,"Eldonmore 7'8"" X 10' Area Rug", $727.52 ,1,4/11/2026
INV_893988,CUST_1339,Brian Torres,PROD_07dd57f8,Nola Geometric Indoor / Outdoor Rug, $103.87 ,1,4/11/2026
INV_515973,CUST_1174,Sophia Moore,PROD_86d6a4e7,"Eldonmore 7'8"" X 10' Area Rug", $731.83 ,1,4/11/2026
INV_633320,CUST_1240,Travis Stone,PROD_179506f6,Warkentin Geometric Indoor Rug, $124.33 ,2,4/11/2026
INV_644951,CUST_1181,Brian Smith,PROD_9d77c7b9,Rifle Paper Co. x Loloi Rosa Sky Area Rug, $111.35 ,1,4/11/2026
INV_651186,CUST_1096,Paige Carlson,PROD_16a4bedb,Aitken Machine Woven Geometric Indoor and Outdoor Rug, $72.34 ,1,4/11/2026
INV_903702,CUST_1302,Megan Floyd,PROD_94b9189a,Enciso Machine Woven Stain Resistant Indoor/Outdoor Area Rug, $66.14 ,1,4/12/2026
INV_267457,CUST_1148,Elizabeth Ortiz,PROD_94b9189a,Enciso Machine Woven Stain Resistant Indoor/Outdoor Area Rug, $64.46 ,5,4/12/2026
INV_895248,CUST_1128,Michael Santos,PROD_61bd4c69,Area Rug Machine Washable Rugs with Rubber Backing for Living Room, $20.60 ,1,4/12/2026
INV_995940,CUST_1125,Matthew Hoover,PROD_f03852cf,Lahjar Speckled Wool Blend Area Rug, $524.53 ,1,4/12/2026
INV_622230,CUST_1292,Randy Cannon,PROD_9360ae59,Botanical Modern Machine Washable Floral Indoor Oriental Performance Area Rug, $118.62 ,5,4/13/2026
INV_786641,CUST_1053,Meghan Anthony,PROD_049d2289,Valis Faux Sheepskin Indoor Rug, $100.41 ,1,4/13/2026
INV_636073,CUST_1219,Stacey Stewart,PROD_07dd57f8,Nola Geometric Indoor / Outdoor Rug, $98.45 ,1,4/13/2026
INV_688602,CUST_1486,Sarah Pittman,PROD_cd80d75a,Corrbell 5' X 7' Area Rug, $203.61 ,1,4/13/2026
INV_782540,CUST_1450,Jessica Valdez,PROD_03310af2,"Dylanton 7'8"" X 10' Area Rug", $451.25 ,1,4/14/2026
INV_688678,CUST_1241,Denise Weber,PROD_ef361fba,"Radiant Oriental Multicolor Hand Knotted Wool Blue, Pink, Navy Traditional Area"," $3,530.63 ",2,4/14/2026
INV_348237,CUST_1286,Angela Griffin,PROD_9360ae59,Botanical Modern Machine Washable Floral Indoor Oriental Performance Area Rug, $119.91 ,1,4/14/2026
INV_893969,CUST_1292,Randy Cannon,PROD_0a14d1b3,White Shag Novelty Faux Sheepskin Fur Fluffy Rug, $70.42 ,1,4/14/2026
INV_702427,CUST_1246,Mr. Lawrence Edwards,PROD_0f472890,Oriental Vintage Machine Washable Non-Slip Dark Green Indoor Area Rug, $127.59 ,5,4/14/2026
INV_913712,CUST_1452,Kenneth Larsen,PROD_ef361fba,"Radiant Oriental Multicolor Hand Knotted Wool Blue, Pink, Navy Traditional Area"," $3,521.31 ",1,4/14/2026
INV_476479,CUST_1161,Katherine Browning,PROD_d02253d6,Lanett Oriental Blue/Gray Area Rug, $92.66 ,1,4/14/2026
INV_824248,CUST_1241,Denise Weber,PROD_ba5eef5e,Gauna Power Loomed Geometric Indoor and Outdoor Rug, $84.44 ,1,4/15/2026
INV_232352,CUST_1429,Rachael Howard DDS,PROD_ef361fba,"Radiant Oriental Multicolor Hand Knotted Wool Blue, Pink, Navy Traditional Area"," $3,281.80 ",1,4/15/2026
INV_204837,CUST_1004,Gabrielle Davis,PROD_20bbb110,Ainswick Memory Foam Large Rug, $598.40 ,1,4/15/2026
INV_243826,CUST_1266,Courtney Dudley,PROD_68bfe17c,Adrihana Machine Woven Abstract Area Rug, $228.38 ,1,4/15/2026
INV_224582,CUST_1281,Paul Finley,PROD_68bfe17c,Adrihana Machine Woven Abstract Area Rug, $230.07 ,2,4/16/2026
INV_634160,CUST_1309,Jennifer Allen,PROD_81ed29d6,Soft Washable Vintage Distressed Beige Area Rug with Non-Slip Backing, $131.64 ,5,4/16/2026
INV_377370,CUST_1420,Megan Green,PROD_289ed9b0,Ankita Bordered Jute Area Rug, $331.19 ,2,4/16/2026
INV_147057,CUST_1420,Megan Green,PROD_d02253d6,Lanett Oriental Blue/Gray Area Rug, $93.55 ,1,4/16/2026
INV_767349,CUST_1225,Heather Bolton,PROD_ffc555c6,"Azelhurst 7'8"" X 10' Area Rug", $643.81 ,1,4/16/2026
INV_170601,CUST_1142,Casey Anderson,PROD_a0eaf6eb,Tomas Chevron Rug Dark Blue/Gray Indoor/Outdoor Area Rug, $90.78 ,1,4/16/2026
INV_207282,CUST_1346,Karen Morales DDS,PROD_7ef65a00,Jules Checkered Area Rug, $133.60 ,1,4/16/2026
INV_608307,CUST_1149,David Medina,PROD_1b747b15,"Bachby 5'3"" X 7' Area Rug", $152.43 ,1,4/16/2026
INV_783710,CUST_1105,Doris Hall,PROD_aaf8a92a,Izola Oriental Indoor/Outdoor Area Rug, $190.32 ,1,4/16/2026
INV_457915,CUST_1343,Catherine Saunders MD,PROD_d02253d6,Lanett Oriental Blue/Gray Area Rug, $99.98 ,2,4/16/2026
INV_757685,CUST_1329,Haley Davis,PROD_ffc555c6,"Azelhurst 7'8"" X 10' Area Rug", $658.15 ,1,4/16/2026
INV_505977,CUST_1141,Richard Johnson,PROD_a39a8d2b,Rinoa Indoor / Outdoor Rug, $198.07 ,1,4/17/2026
INV_625600,CUST_1180,Thomas Atkins,PROD_f6c97a80,Livdon Washable Medium Rug, $154.87 ,1,4/17/2026
INV_896290,CUST_1488,Henry Garner,PROD_b59a3efe,Machine Washable Area Rugs for Entryway 2x3 Non-Slip Soft Throw Rugs Blue/Gray, $20.43 ,1,4/17/2026
INV_833417,CUST_1026,Timothy Duncan,PROD_a6ea231c,Ava-Mary Striped Indoor / Outdoor Rug, $145.11 ,1,4/17/2026
INV_652329,CUST_1145,Richard Smith,PROD_d02253d6,Lanett Oriental Blue/Gray Area Rug, $93.37 ,1,4/17/2026
INV_981336,CUST_1012,Kimberly Burgess,PROD_3a8f5324,"Lisgrove 7'8"" X 10' Area Rug", $688.70 ,1,4/17/2026
INV_317180,CUST_1165,Brandon Simmons,PROD_16a4bedb,Aitken Machine Woven Geometric Indoor and Outdoor Rug, $68.79 ,1,4/17/2026
INV_202078,CUST_1013,Zachary Hicks,PROD_cd80d75a,Corrbell 5' X 7' Area Rug, $199.77 ,1,4/17/2026
INV_794042,CUST_1305,Tammy Boone,PROD_a39a8d2b,Rinoa Indoor / Outdoor Rug, $205.34 ,5,4/17/2026
INV_577309,CUST_1364,Tracey Wagner,PROD_db0bc388,Waikiki Blue Indoor/Outdoor Rug, $138.86 ,1,4/18/2026
INV_423939,CUST_1321,Judy Sanchez,PROD_96a0055d,Loloi Botanical Ivory / Multi Area Rug, $33.47 ,1,4/18/2026
INV_723952,CUST_1222,Kathleen Jimenez,PROD_819dccdf,Paint Chip Blue Machine Washable Rug, $33.96 ,1,4/18/2026
INV_131167,CUST_1254,William Becker,PROD_89c6f605,Washable Oriental  Area Rugs Non slip Green Rugs, $20.87 ,1,4/18/2026
INV_199099,CUST_1263,Tami Salas,PROD_819dccdf,Paint Chip Blue Machine Washable Rug, $34.09 ,1,4/18/2026
INV_597643,CUST_1446,Stacey Snyder,PROD_3b59c0ac,Seraphine Coastal Flatweave Navy Indoor /  Outdoor Area Rug, $69.53 ,1,4/19/2026
INV_771590,CUST_1118,Anna Gay,PROD_a6ea231c,Ava-Mary Striped Indoor / Outdoor Rug, $143.32 ,1,4/19/2026
INV_841521,CUST_1211,Riley Bryant,PROD_9d77c7b9,Rifle Paper Co. x Loloi Rosa Sky Area Rug, $107.69 ,1,4/19/2026
INV_610135,CUST_1199,Kimberly Rodgers,PROD_96a0055d,Loloi Botanical Ivory / Multi Area Rug, $33.61 ,1,4/19/2026
INV_818699,CUST_1107,Derek Thomas,PROD_179506f6,Warkentin Geometric Indoor Rug, $133.55 ,2,4/19/2026
INV_670065,CUST_1269,Thomas Douglas,PROD_07dd57f8,Nola Geometric Indoor / Outdoor Rug, $107.03 ,1,4/19/2026
INV_951703,CUST_1468,Alicia Roth,PROD_d02253d6,Lanett Oriental Blue/Gray Area Rug, $95.22 ,1,4/20/2026
INV_129628,CUST_1471,Samantha Robertson,PROD_0f472890,Oriental Vintage Machine Washable Non-Slip Dark Green Indoor Area Rug, $132.68 ,1,4/20/2026
INV_319899,CUST_1377,Heather Brown,PROD_16a4bedb,Aitken Machine Woven Geometric Indoor and Outdoor Rug, $68.98 ,2,4/20/2026
INV_906233,CUST_1231,Michele Lewis,PROD_fd0cd8cf,Non-Slip Washable Stain Resistant Area Rug For Living Room Bedroom Dining Room, $100.88 ,1,4/21/2026
INV_194835,CUST_1472,Samuel Suarez,PROD_aaf8a92a,Izola Oriental Indoor/Outdoor Area Rug, $189.16 ,1,4/21/2026
INV_197923,CUST_1263,Tami Salas,PROD_179506f6,Warkentin Geometric Indoor Rug, $131.54 ,1,4/21/2026
INV_390120,CUST_1026,Timothy Duncan,PROD_15009179,Maust Sunshine Rainbow Shag Rug, $109.15 ,1,4/21/2026
INV_147976,CUST_1164,Cindy Hayes,PROD_ef361fba,"Radiant Oriental Multicolor Hand Knotted Wool Blue, Pink, Navy Traditional Area"," $3,352.46 ",1,4/21/2026
INV_532472,CUST_1466,Kara Jackson,PROD_fd0cd8cf,Non-Slip Washable Stain Resistant Area Rug For Living Room Bedroom Dining Room, $95.09 ,2,4/21/2026
INV_864544,CUST_1036,Cynthia Wilson,PROD_86d6a4e7,"Eldonmore 7'8"" X 10' Area Rug", $676.97 ,1,4/22/2026
INV_129246,CUST_1174,Sophia Moore,PROD_cd80d75a,Corrbell 5' X 7' Area Rug, $196.09 ,1,4/22/2026
INV_893853,CUST_1462,Deanna Bartlett,PROD_cd80d75a,Corrbell 5' X 7' Area Rug, $209.28 ,1,4/22/2026
INV_807256,CUST_1382,Cynthia Rios,PROD_96a0055d,Loloi Botanical Ivory / Multi Area Rug, $33.24 ,5,4/23/2026
INV_985249,CUST_1469,William Ramos,PROD_aaf8a92a,Izola Oriental Indoor/Outdoor Area Rug, $182.29 ,1,4/23/2026
INV_746467,CUST_1030,Angela Morton,PROD_03310af2,"Dylanton 7'8"" X 10' Area Rug", $477.83 ,1,4/23/2026
INV_705822,CUST_1338,Richard Ward,PROD_d02253d6,Lanett Oriental Blue/Gray Area Rug, $93.76 ,1,4/23/2026
INV_225805,CUST_1111,Pamela Thompson,PROD_86d6a4e7,"Eldonmore 7'8"" X 10' Area Rug", $673.52 ,1,4/23/2026
INV_854500,CUST_1496,Michael Sims,PROD_db0bc388,Waikiki Blue Indoor/Outdoor Rug, $138.01 ,1,4/23/2026
INV_952092,CUST_1096,Paige Carlson,PROD_163bd914,Disney Mickey Mouse Tropical Sand Dollar Havana Brown/ Sand Flatweave Indoor/, $218.40 ,2,4/23/2026
INV_111230,CUST_1029,Connor West,PROD_289ed9b0,Ankita Bordered Jute Area Rug, $325.81 ,1,4/24/2026
INV_967161,CUST_1089,Mary Rogers,PROD_03310af2,"Dylanton 7'8"" X 10' Area Rug", $488.65 ,1,4/24/2026
INV_685126,CUST_1040,Sherry Wood,PROD_20bbb110,Ainswick Memory Foam Large Rug, $544.95 ,1,4/24/2026
INV_841870,CUST_1470,Jeremy Mcintyre,PROD_a372467d,Leosvel Faux Sheepskin Indoor Rug, $207.38 ,5,4/24/2026
INV_923408,CUST_1499,Katherine Christensen MD,PROD_819dccdf,Paint Chip Blue Machine Washable Rug, $36.64 ,1,4/24/2026
INV_453777,CUST_1444,Mrs. Stacey Davis,PROD_ba5eef5e,Gauna Power Loomed Geometric Indoor and Outdoor Rug, $89.67 ,2,4/24/2026
INV_579318,CUST_1122,Mary Grimes,PROD_9360ae59,Botanical Modern Machine Washable Floral Indoor Oriental Performance Area Rug, $120.43 ,2,4/24/2026
INV_564943,CUST_1026,Timothy Duncan,PROD_a0eaf6eb,Tomas Chevron Rug Dark Blue/Gray Indoor/Outdoor Area Rug, $89.08 ,1,4/25/2026
INV_860541,CUST_1192,Helen Hardin,PROD_885c587d,"Paseo Gurseerit All-Weather Flatweave Indoor/Outdoor Area Rug, Brown Black", $87.74 ,5,4/25/2026
INV_649395,CUST_1094,Jesse Parker,PROD_aaf8a92a,Izola Oriental Indoor/Outdoor Area Rug, $193.45 ,1,4/25/2026
INV_777255,CUST_1092,Alan Phillips,PROD_9d77c7b9,Rifle Paper Co. x Loloi Rosa Sky Area Rug, $115.95 ,1,4/25/2026
INV_293862,CUST_1135,Brooke Alexander,PROD_15009179,Maust Sunshine Rainbow Shag Rug, $110.48 ,1,4/25/2026
INV_792102,CUST_1325,Karen Williams,PROD_7ef65a00,Jules Checkered Area Rug, $137.18 ,1,4/25/2026
INV_812526,CUST_1142,Casey Anderson,PROD_f6c97a80,Livdon Washable Medium Rug, $158.14 ,1,4/25/2026
INV_249792,CUST_1385,Edwin Reyes,PROD_9d77c7b9,Rifle Paper Co. x Loloi Rosa Sky Area Rug, $116.11 ,2,4/25/2026
INV_702466,CUST_1018,Mark Lynch,PROD_179506f6,Warkentin Geometric Indoor Rug, $125.45 ,1,4/25/2026
INV_923975,CUST_1497,James Chapman,PROD_f6c97a80,Livdon Washable Medium Rug, $160.70 ,1,4/26/2026
INV_410401,CUST_1463,Donald Ellis,PROD_049d2289,Valis Faux Sheepskin Indoor Rug, $101.19 ,1,4/26/2026
INV_630126,CUST_1027,Brent Jordan,PROD_163bd914,Disney Mickey Mouse Tropical Sand Dollar Havana Brown/ Sand Flatweave Indoor/, $217.91 ,1,4/26/2026
INV_584125,CUST_1013,Zachary Hicks,PROD_15009179,Maust Sunshine Rainbow Shag Rug, $109.20 ,1,4/26/2026
INV_563031,CUST_1111,Pamela Thompson,PROD_03310af2,"Dylanton 7'8"" X 10' Area Rug", $451.48 ,1,4/26/2026
INV_916990,CUST_1279,Margaret Sullivan,PROD_61bd4c69,Area Rug Machine Washable Rugs with Rubber Backing for Living Room, $19.34 ,1,4/26/2026
INV_273659,CUST_1376,Jackie Clements,PROD_68bfe17c,Adrihana Machine Woven Abstract Area Rug, $216.69 ,1,4/27/2026
INV_820219,CUST_1136,Ryan Gonzalez,PROD_af993edd,"Reversible Waterproof Plastic Straw Outdoor Area Rug for Patio, Camping", $54.09 ,1,4/27/2026
INV_347745,CUST_1179,Mary Gomez,PROD_a372467d,Leosvel Faux Sheepskin Indoor Rug, $204.23 ,1,4/27/2026
INV_281649,CUST_1275,Jennifer Simpson DVM,PROD_3b59c0ac,Seraphine Coastal Flatweave Navy Indoor /  Outdoor Area Rug, $76.13 ,1,4/27/2026
INV_734845,CUST_1357,Rebecca Herrera,PROD_179506f6,Warkentin Geometric Indoor Rug, $125.41 ,1,4/27/2026
INV_699180,CUST_1196,James Conner,PROD_cb6ebe0a,Harjot Medium Rug, $163.23 ,1,4/27/2026
INV_944654,CUST_1162,Donald Schultz,PROD_16a4bedb,Aitken Machine Woven Geometric Indoor and Outdoor Rug, $72.81 ,1,4/27/2026
INV_492446,CUST_1198,Ralph Lee,PROD_cd80d75a,Corrbell 5' X 7' Area Rug, $208.09 ,2,4/27/2026
INV_831396,CUST_1253,Chloe Tran,PROD_03310af2,"Dylanton 7'8"" X 10' Area Rug", $462.79 ,1,4/27/2026
INV_396408,CUST_1191,Mrs. Maria Williams,PROD_16a4bedb,Aitken Machine Woven Geometric Indoor and Outdoor Rug, $71.66 ,1,4/28/2026
INV_532005,CUST_1315,Kelly Combs,PROD_07dd57f8,Nola Geometric Indoor / Outdoor Rug, $99.90 ,1,4/28/2026
INV_110821,CUST_1298,Andrew Gonzales,PROD_0a14d1b3,White Shag Novelty Faux Sheepskin Fur Fluffy Rug, $72.68 ,1,4/28/2026
INV_660596,CUST_1028,Victoria Garcia,PROD_ffc555c6,"Azelhurst 7'8"" X 10' Area Rug", $642.57 ,1,4/28/2026
INV_111691,CUST_1443,Keith Zuniga,PROD_a372467d,Leosvel Faux Sheepskin Indoor Rug, $195.48 ,1,4/28/2026
INV_681409,CUST_1392,Ryan Fisher,PROD_af993edd,"Reversible Waterproof Plastic Straw Outdoor Area Rug for Patio, Camping", $54.33 ,2,4/28/2026
INV_571635,CUST_1104,Brad Allen,PROD_61bd4c69,Area Rug Machine Washable Rugs with Rubber Backing for Living Room, $19.15 ,1,4/28/2026
INV_286450,CUST_1067,Jessica Meadows,PROD_7781fd4a,Oriental Indoor Rug, $237.78 ,2,4/29/2026
INV_801432,CUST_1421,Krista Davis,PROD_cd80d75a,Corrbell 5' X 7' Area Rug, $193.02 ,1,4/29/2026
INV_283017,CUST_1295,Kimberly Patel,PROD_db0bc388,Waikiki Blue Indoor/Outdoor Rug, $147.15 ,1,4/29/2026
INV_169326,CUST_1324,Shannon Davis,PROD_cd80d75a,Corrbell 5' X 7' Area Rug, $206.67 ,1,4/29/2026
INV_539898,CUST_1101,David Grant,PROD_7781fd4a,Oriental Indoor Rug, $231.56 ,1,4/29/2026
